src,relation,Target,is_b,id(is_b)
193015130310,VIU,SFLL1930310,IS_BUILDING,131247
193015180311,VIU,SFLL1930311,IS_BUILDING,131248
193015170311,VIU,SFLL1930311,IS_BUILDING,131248
193015160311,VIU,SFLL1930311,IS_BUILDING,131248
193015150311,VIU,SFLL1930311,IS_BUILDING,131248
193015230312,VIU,SFLL1930312,IS_BUILDING,131249
193015220312,VIU,SFLL1930312,IS_BUILDING,131249
193015210312,VIU,SFLL1930312,IS_BUILDING,131249
193015200312,VIU,SFLL1930312,IS_BUILDING,131249
193015190312,VIU,SFLL1930312,IS_BUILDING,131249
193015250313,VIU,SFLL1930313,IS_BUILDING,131250
193015240313,VIU,SFLL1930313,IS_BUILDING,131250
193015300314,VIU,SFLL1930314,IS_BUILDING,131250
193015290314,VIU,SFLL1930314,IS_BUILDING,131250
193015280314,VIU,SFLL1930314,IS_BUILDING,131250
193015270314,VIU,SFLL1930314,IS_BUILDING,131250
193015260314,VIU,SFLL1930314,IS_BUILDING,131250
193015320315,VIU,SFLL1930315,IS_BUILDING,131250
193015310315,VIU,SFLL1930315,IS_BUILDING,131250
193015340316,VIU,SFLL1930316,IS_BUILDING,131251
193015330316,VIU,SFLL1930316,IS_BUILDING,131251
193015360317,VIU,SFLL1930317,IS_BUILDING,131251
193015350317,VIU,SFLL1930317,IS_BUILDING,131251
193015390318,VIU,SFLL1930318,IS_BUILDING,131251
193015380318,VIU,SFLL1930318,IS_BUILDING,131251
193015370318,VIU,SFLL1930318,IS_BUILDING,131251
193015430319,VIU,SFLL1930319,IS_BUILDING,131251
193015420319,VIU,SFLL1930319,IS_BUILDING,131251
193015410319,VIU,SFLL1930319,IS_BUILDING,131251
193015400319,VIU,SFLL1930319,IS_BUILDING,131251
193015460320,VIU,SFLL1930320,IS_BUILDING,131251
193015450320,VIU,SFLL1930320,IS_BUILDING,131251
193015440320,VIU,SFLL1930320,IS_BUILDING,131251
193015520321,VIU,SFLL1930321,IS_BUILDING,131252
193015510321,VIU,SFLL1930321,IS_BUILDING,131252
193015500321,VIU,SFLL1930321,IS_BUILDING,131252
193015490321,VIU,SFLL1930321,IS_BUILDING,131252
193015480321,VIU,SFLL1930321,IS_BUILDING,131252
193015470321,VIU,SFLL1930321,IS_BUILDING,131252
193015530322,VIU,SFLL1930322,IS_BUILDING,131253
193015560323,VIU,SFLL1930323,IS_BUILDING,131254
193015550323,VIU,SFLL1930323,IS_BUILDING,131254
193015540323,VIU,SFLL1930323,IS_BUILDING,131254
193015610324,VIU,SFLL1930324,IS_BUILDING,131254
193015600324,VIU,SFLL1930324,IS_BUILDING,131254
193015590324,VIU,SFLL1930324,IS_BUILDING,131254
193015580324,VIU,SFLL1930324,IS_BUILDING,131254
193015570324,VIU,SFLL1930324,IS_BUILDING,131254
193015640325,VIU,SFLL1930325,IS_BUILDING,131255
193015630325,VIU,SFLL1930325,IS_BUILDING,131255
193015620325,VIU,SFLL1930325,IS_BUILDING,131255
193015680326,VIU,SFLL1930326,IS_BUILDING,131256
193015670326,VIU,SFLL1930326,IS_BUILDING,131256
193015660326,VIU,SFLL1930326,IS_BUILDING,131256
193015650326,VIU,SFLL1930326,IS_BUILDING,131256
193015800327,VIU,SFLL1930327,IS_BUILDING,131257
193015790327,VIU,SFLL1930327,IS_BUILDING,131257
193015780327,VIU,SFLL1930327,IS_BUILDING,131257
193015770327,VIU,SFLL1930327,IS_BUILDING,131257
193015760327,VIU,SFLL1930327,IS_BUILDING,131257
193015750327,VIU,SFLL1930327,IS_BUILDING,131257
193015740327,VIU,SFLL1930327,IS_BUILDING,131257
193015730327,VIU,SFLL1930327,IS_BUILDING,131257
193015720327,VIU,SFLL1930327,IS_BUILDING,131257
193015710327,VIU,SFLL1930327,IS_BUILDING,131257
193015700327,VIU,SFLL1930327,IS_BUILDING,131257
193015690327,VIU,SFLL1930327,IS_BUILDING,131257
193015840328,VIU,SFLL1930328,IS_BUILDING,131258
193015830328,VIU,SFLL1930328,IS_BUILDING,131258
193015820328,VIU,SFLL1930328,IS_BUILDING,131258
193015810328,VIU,SFLL1930328,IS_BUILDING,131258
193015890329,VIU,SFLL1930329,IS_BUILDING,131258
193015880329,VIU,SFLL1930329,IS_BUILDING,131258
193015870329,VIU,SFLL1930329,IS_BUILDING,131258
193015860329,VIU,SFLL1930329,IS_BUILDING,131258
193015850329,VIU,SFLL1930329,IS_BUILDING,131258
193015930330,VIU,SFLL1930330,IS_BUILDING,131259
193015920330,VIU,SFLL1930330,IS_BUILDING,131259
193015910330,VIU,SFLL1930330,IS_BUILDING,131259
193015900330,VIU,SFLL1930330,IS_BUILDING,131259
193015980331,VIU,SFLL1930331,IS_BUILDING,131260
193015970331,VIU,SFLL1930331,IS_BUILDING,131260
193015960331,VIU,SFLL1930331,IS_BUILDING,131260
193015950331,VIU,SFLL1930331,IS_BUILDING,131260
193015940331,VIU,SFLL1930331,IS_BUILDING,131260
193016010332,VIU,SFLL1930332,IS_BUILDING,131260
193016000332,VIU,SFLL1930332,IS_BUILDING,131260
193015990332,VIU,SFLL1930332,IS_BUILDING,131260
193016030333,VIU,SFLL1930333,IS_BUILDING,131261
193016020333,VIU,SFLL1930333,IS_BUILDING,131261
193016050334,VIU,SFLL1930334,IS_BUILDING,131261
193016040334,VIU,SFLL1930334,IS_BUILDING,131261
193016140335,VIU,SFLL1930335,IS_BUILDING,131262
193016130335,VIU,SFLL1930335,IS_BUILDING,131262
193016120335,VIU,SFLL1930335,IS_BUILDING,131262
193016110335,VIU,SFLL1930335,IS_BUILDING,131262
193016100335,VIU,SFLL1930335,IS_BUILDING,131262
193016090335,VIU,SFLL1930335,IS_BUILDING,131262
193016080335,VIU,SFLL1930335,IS_BUILDING,131262
193016070335,VIU,SFLL1930335,IS_BUILDING,131262
193016060335,VIU,SFLL1930335,IS_BUILDING,131262
193016190336,VIU,SFLL1930336,IS_BUILDING,131263
193016180336,VIU,SFLL1930336,IS_BUILDING,131263
193016170336,VIU,SFLL1930336,IS_BUILDING,131263
193016160336,VIU,SFLL1930336,IS_BUILDING,131263
193016150336,VIU,SFLL1930336,IS_BUILDING,131263
193016230337,VIU,SFLL1930337,IS_BUILDING,131264
193016220337,VIU,SFLL1930337,IS_BUILDING,131264
193016210337,VIU,SFLL1930337,IS_BUILDING,131264
193016200337,VIU,SFLL1930337,IS_BUILDING,131264
193016260338,VIU,SFLL1930338,IS_BUILDING,131265
193016250338,VIU,SFLL1930338,IS_BUILDING,131265
193016240338,VIU,SFLL1930338,IS_BUILDING,131265
193016290339,VIU,SFLL1930339,IS_BUILDING,131265
193016280339,VIU,SFLL1930339,IS_BUILDING,131265
193016270339,VIU,SFLL1930339,IS_BUILDING,131265
193016310340,VIU,SFLL1930340,IS_BUILDING,131266
193016300340,VIU,SFLL1930340,IS_BUILDING,131266
193016380341,VIU,SFLL1930341,IS_BUILDING,131267
193016370341,VIU,SFLL1930341,IS_BUILDING,131267
193016360341,VIU,SFLL1930341,IS_BUILDING,131267
193016350341,VIU,SFLL1930341,IS_BUILDING,131267
193016340341,VIU,SFLL1930341,IS_BUILDING,131267
193016330341,VIU,SFLL1930341,IS_BUILDING,131267
193016320341,VIU,SFLL1930341,IS_BUILDING,131267
193016430342,VIU,SFLL1930342,IS_BUILDING,131268
193016420342,VIU,SFLL1930342,IS_BUILDING,131268
193016410342,VIU,SFLL1930342,IS_BUILDING,131268
193016400342,VIU,SFLL1930342,IS_BUILDING,131268
193016390342,VIU,SFLL1930342,IS_BUILDING,131268
193016510343,VIU,SFLL1930343,IS_BUILDING,131269
193016500343,VIU,SFLL1930343,IS_BUILDING,131269
193016490343,VIU,SFLL1930343,IS_BUILDING,131269
193016480343,VIU,SFLL1930343,IS_BUILDING,131269
193016470343,VIU,SFLL1930343,IS_BUILDING,131269
193016460343,VIU,SFLL1930343,IS_BUILDING,131269
193016450343,VIU,SFLL1930343,IS_BUILDING,131269
193016440343,VIU,SFLL1930343,IS_BUILDING,131269
193016540344,VIU,SFLL1930344,IS_BUILDING,131270
193016530344,VIU,SFLL1930344,IS_BUILDING,131270
193016520344,VIU,SFLL1930344,IS_BUILDING,131270
193016610345,VIU,SFLL1930345,IS_BUILDING,131270
193016600345,VIU,SFLL1930345,IS_BUILDING,131270
193016590345,VIU,SFLL1930345,IS_BUILDING,131270
193016580345,VIU,SFLL1930345,IS_BUILDING,131270
193016570345,VIU,SFLL1930345,IS_BUILDING,131270
193016560345,VIU,SFLL1930345,IS_BUILDING,131270
193016550345,VIU,SFLL1930345,IS_BUILDING,131270
193016640346,VIU,SFLL1930346,IS_BUILDING,131271
193016630346,VIU,SFLL1930346,IS_BUILDING,131271
193016620346,VIU,SFLL1930346,IS_BUILDING,131271
193016690347,VIU,SFLL1930347,IS_BUILDING,131272
193016680347,VIU,SFLL1930347,IS_BUILDING,131272
193016670347,VIU,SFLL1930347,IS_BUILDING,131272
193016660347,VIU,SFLL1930347,IS_BUILDING,131272
193016650347,VIU,SFLL1930347,IS_BUILDING,131272
193016720348,VIU,SFLL1930348,IS_BUILDING,131273
193016710348,VIU,SFLL1930348,IS_BUILDING,131273
193016700348,VIU,SFLL1930348,IS_BUILDING,131273
193016750349,VIU,SFLL1930349,IS_BUILDING,131274
193016740349,VIU,SFLL1930349,IS_BUILDING,131274
193016730349,VIU,SFLL1930349,IS_BUILDING,131274
193016780350,VIU,SFLL1930350,IS_BUILDING,131275
193016770350,VIU,SFLL1930350,IS_BUILDING,131275
193016760350,VIU,SFLL1930350,IS_BUILDING,131275
193016820351,VIU,SFLL1930351,IS_BUILDING,131276
193016810351,VIU,SFLL1930351,IS_BUILDING,131276
193016800351,VIU,SFLL1930351,IS_BUILDING,131276
193016790351,VIU,SFLL1930351,IS_BUILDING,131276
193016850352,VIU,SFLL1930352,IS_BUILDING,131275
193016840352,VIU,SFLL1930352,IS_BUILDING,131275
193016830352,VIU,SFLL1930352,IS_BUILDING,131275
193016910353,VIU,SFLL1930353,IS_BUILDING,131275
193016900353,VIU,SFLL1930353,IS_BUILDING,131275
193016890353,VIU,SFLL1930353,IS_BUILDING,131275
193016880353,VIU,SFLL1930353,IS_BUILDING,131275
193016870353,VIU,SFLL1930353,IS_BUILDING,131275
193016860353,VIU,SFLL1930353,IS_BUILDING,131275
193016950354,VIU,SFLL1930354,IS_BUILDING,131277
193016940354,VIU,SFLL1930354,IS_BUILDING,131277
193016930354,VIU,SFLL1930354,IS_BUILDING,131277
193016920354,VIU,SFLL1930354,IS_BUILDING,131277
193016970355,VIU,SFLL1930355,IS_BUILDING,131278
193016960355,VIU,SFLL1930355,IS_BUILDING,131278
193017030356,VIU,SFLL1930356,IS_BUILDING,131279
193017020356,VIU,SFLL1930356,IS_BUILDING,131279
193017010356,VIU,SFLL1930356,IS_BUILDING,131279
193017000356,VIU,SFLL1930356,IS_BUILDING,131279
193016990356,VIU,SFLL1930356,IS_BUILDING,131279
193016980356,VIU,SFLL1930356,IS_BUILDING,131279
193017080357,VIU,SFLL1930357,IS_BUILDING,131280
193017070357,VIU,SFLL1930357,IS_BUILDING,131280
193017060357,VIU,SFLL1930357,IS_BUILDING,131280
193017050357,VIU,SFLL1930357,IS_BUILDING,131280
193017040357,VIU,SFLL1930357,IS_BUILDING,131280
193017100358,VIU,SFLL1930358,IS_BUILDING,130499
193017090358,VIU,SFLL1930358,IS_BUILDING,130499
193017130359,VIU,SFLL1930359,IS_BUILDING,130499
193017120359,VIU,SFLL1930359,IS_BUILDING,130499
193017110359,VIU,SFLL1930359,IS_BUILDING,130499
193017160360,VIU,SFLL1930360,IS_BUILDING,130499
193017150360,VIU,SFLL1930360,IS_BUILDING,130499
193017140360,VIU,SFLL1930360,IS_BUILDING,130499
193017200361,VIU,SFLL1930361,IS_BUILDING,130499
193017190361,VIU,SFLL1930361,IS_BUILDING,130499
193017180361,VIU,SFLL1930361,IS_BUILDING,130499
193017170361,VIU,SFLL1930361,IS_BUILDING,130499
193017230362,VIU,SFLL1930362,IS_BUILDING,130499
193017220362,VIU,SFLL1930362,IS_BUILDING,130499
193017210362,VIU,SFLL1930362,IS_BUILDING,130499
193017280364,VIU,SFLL1930364,IS_BUILDING,131281
193017270364,VIU,SFLL1930364,IS_BUILDING,131281
193017260364,VIU,SFLL1930364,IS_BUILDING,131281
193017250364,VIU,SFLL1930364,IS_BUILDING,131281
193017240364,VIU,SFLL1930364,IS_BUILDING,131281
193017310365,VIU,SFLL1930365,IS_BUILDING,130500
193017300365,VIU,SFLL1930365,IS_BUILDING,130500
193017290365,VIU,SFLL1930365,IS_BUILDING,130500
193017370366,VIU,SFLL1930366,IS_BUILDING,131282
193017360366,VIU,SFLL1930366,IS_BUILDING,131282
193017350366,VIU,SFLL1930366,IS_BUILDING,131282
193017340366,VIU,SFLL1930366,IS_BUILDING,131282
193017330366,VIU,SFLL1930366,IS_BUILDING,131282
193017320366,VIU,SFLL1930366,IS_BUILDING,131282
193017410367,VIU,SFLL1930367,IS_BUILDING,131283
193017400367,VIU,SFLL1930367,IS_BUILDING,131283
193017390367,VIU,SFLL1930367,IS_BUILDING,131283
193017380367,VIU,SFLL1930367,IS_BUILDING,131283
193017450368,VIU,SFLL1930368,IS_BUILDING,131284
193017440368,VIU,SFLL1930368,IS_BUILDING,131284
193017430368,VIU,SFLL1930368,IS_BUILDING,131284
193017420368,VIU,SFLL1930368,IS_BUILDING,131284
193017490369,VIU,SFLL1930369,IS_BUILDING,130501
193017480369,VIU,SFLL1930369,IS_BUILDING,130501
193017470369,VIU,SFLL1930369,IS_BUILDING,130501
193017460369,VIU,SFLL1930369,IS_BUILDING,130501
193017510370,VIU,SFLL1930370,IS_BUILDING,130502
193017500370,VIU,SFLL1930370,IS_BUILDING,130502
193017530371,VIU,SFLL1930371,IS_BUILDING,130502
193017520371,VIU,SFLL1930371,IS_BUILDING,130502
193017570372,VIU,SFLL1930372,IS_BUILDING,130502
193017560372,VIU,SFLL1930372,IS_BUILDING,130502
193017550372,VIU,SFLL1930372,IS_BUILDING,130502
193017540372,VIU,SFLL1930372,IS_BUILDING,130502
193017590373,VIU,SFLL1930373,IS_BUILDING,130502
193017580373,VIU,SFLL1930373,IS_BUILDING,130502
193017610374,VIU,SFLL1930374,IS_BUILDING,130503
193017600374,VIU,SFLL1930374,IS_BUILDING,130503
193017650375,VIU,SFLL1930375,IS_BUILDING,130503
193017640375,VIU,SFLL1930375,IS_BUILDING,130503
193017630375,VIU,SFLL1930375,IS_BUILDING,130503
193017620375,VIU,SFLL1930375,IS_BUILDING,130503
193017690376,VIU,SFLL1930376,IS_BUILDING,131285
193017680376,VIU,SFLL1930376,IS_BUILDING,131285
193017670376,VIU,SFLL1930376,IS_BUILDING,131285
193017660376,VIU,SFLL1930376,IS_BUILDING,131285
193017780377,VIU,SFLL1930377,IS_BUILDING,130504
193017770377,VIU,SFLL1930377,IS_BUILDING,130504
193017760377,VIU,SFLL1930377,IS_BUILDING,130504
193017750377,VIU,SFLL1930377,IS_BUILDING,130504
193017740377,VIU,SFLL1930377,IS_BUILDING,130504
193017730377,VIU,SFLL1930377,IS_BUILDING,130504
193017720377,VIU,SFLL1930377,IS_BUILDING,130504
193017710377,VIU,SFLL1930377,IS_BUILDING,130504
193017700377,VIU,SFLL1930377,IS_BUILDING,130504
193017880378,VIU,SFLL1930378,IS_BUILDING,130504
193017870378,VIU,SFLL1930378,IS_BUILDING,130504
193017860378,VIU,SFLL1930378,IS_BUILDING,130504
193017850378,VIU,SFLL1930378,IS_BUILDING,130504
193017840378,VIU,SFLL1930378,IS_BUILDING,130504
193017830378,VIU,SFLL1930378,IS_BUILDING,130504
193017820378,VIU,SFLL1930378,IS_BUILDING,130504
193017810378,VIU,SFLL1930378,IS_BUILDING,130504
193017800378,VIU,SFLL1930378,IS_BUILDING,130504
193017790378,VIU,SFLL1930378,IS_BUILDING,130504
193017910379,VIU,SFLL1930379,IS_BUILDING,130504
193017900379,VIU,SFLL1930379,IS_BUILDING,130504
193017890379,VIU,SFLL1930379,IS_BUILDING,130504
193017960380,VIU,SFLL1930380,IS_BUILDING,130504
193017950380,VIU,SFLL1930380,IS_BUILDING,130504
193017940380,VIU,SFLL1930380,IS_BUILDING,130504
193017930380,VIU,SFLL1930380,IS_BUILDING,130504
193017920380,VIU,SFLL1930380,IS_BUILDING,130504
193018000381,VIU,SFLL1930381,IS_BUILDING,130505
193017990381,VIU,SFLL1930381,IS_BUILDING,130505
193017980381,VIU,SFLL1930381,IS_BUILDING,130505
193017970381,VIU,SFLL1930381,IS_BUILDING,130505
193018020382,VIU,SFLL1930382,IS_BUILDING,130505
193018010382,VIU,SFLL1930382,IS_BUILDING,130505
193018070383,VIU,SFLL1930383,IS_BUILDING,130506
193018060383,VIU,SFLL1930383,IS_BUILDING,130506
193018050383,VIU,SFLL1930383,IS_BUILDING,130506
193018040383,VIU,SFLL1930383,IS_BUILDING,130506
193018030383,VIU,SFLL1930383,IS_BUILDING,130506
193018080384,VIU,SFLL1930384,IS_BUILDING,131286
193018160385,VIU,SFLL1930385,IS_BUILDING,130507
193018150385,VIU,SFLL1930385,IS_BUILDING,130507
193018140385,VIU,SFLL1930385,IS_BUILDING,130507
193018130385,VIU,SFLL1930385,IS_BUILDING,130507
193018120385,VIU,SFLL1930385,IS_BUILDING,130507
193018110385,VIU,SFLL1930385,IS_BUILDING,130507
193018100385,VIU,SFLL1930385,IS_BUILDING,130507
193018090385,VIU,SFLL1930385,IS_BUILDING,130507
193018200386,VIU,SFLL1930386,IS_BUILDING,131287
193018190386,VIU,SFLL1930386,IS_BUILDING,131287
193018180386,VIU,SFLL1930386,IS_BUILDING,131287
193018170386,VIU,SFLL1930386,IS_BUILDING,131287
193018240387,VIU,SFLL1930387,IS_BUILDING,130509
193018230387,VIU,SFLL1930387,IS_BUILDING,130509
193018220387,VIU,SFLL1930387,IS_BUILDING,130509
193018210387,VIU,SFLL1930387,IS_BUILDING,130509
193018350388,VIU,SFLL1930388,IS_BUILDING,130509
193018340388,VIU,SFLL1930388,IS_BUILDING,130509
193018330388,VIU,SFLL1930388,IS_BUILDING,130509
193018320388,VIU,SFLL1930388,IS_BUILDING,130509
193018310388,VIU,SFLL1930388,IS_BUILDING,130509
193018300388,VIU,SFLL1930388,IS_BUILDING,130509
193018290388,VIU,SFLL1930388,IS_BUILDING,130509
193018280388,VIU,SFLL1930388,IS_BUILDING,130509
193018270388,VIU,SFLL1930388,IS_BUILDING,130509
193018260388,VIU,SFLL1930388,IS_BUILDING,130509
193018250388,VIU,SFLL1930388,IS_BUILDING,130509
193018420389,VIU,SFLL1930389,IS_BUILDING,130510
193018410389,VIU,SFLL1930389,IS_BUILDING,130510
193018400389,VIU,SFLL1930389,IS_BUILDING,130510
193018390389,VIU,SFLL1930389,IS_BUILDING,130510
193018380389,VIU,SFLL1930389,IS_BUILDING,130510
193018370389,VIU,SFLL1930389,IS_BUILDING,130510
193018360389,VIU,SFLL1930389,IS_BUILDING,130510
193018450390,VIU,SFLL1930390,IS_BUILDING,130511
193018440390,VIU,SFLL1930390,IS_BUILDING,130511
193018430390,VIU,SFLL1930390,IS_BUILDING,130511
193018490391,VIU,SFLL1930391,IS_BUILDING,130512
193018480391,VIU,SFLL1930391,IS_BUILDING,130512
193018470391,VIU,SFLL1930391,IS_BUILDING,130512
193018460391,VIU,SFLL1930391,IS_BUILDING,130512
193018500392,VIU,SFLL1930392,IS_BUILDING,130514
193018530393,VIU,SFLL1930393,IS_BUILDING,130515
193018520393,VIU,SFLL1930393,IS_BUILDING,130515
193018510393,VIU,SFLL1930393,IS_BUILDING,130515
193018580394,VIU,SFLL1930394,IS_BUILDING,131288
193018570394,VIU,SFLL1930394,IS_BUILDING,131288
193018560394,VIU,SFLL1930394,IS_BUILDING,131288
193018550394,VIU,SFLL1930394,IS_BUILDING,131288
193018540394,VIU,SFLL1930394,IS_BUILDING,131288
193018650395,VIU,SFLL1930395,IS_BUILDING,131289
193018640395,VIU,SFLL1930395,IS_BUILDING,131289
193018630395,VIU,SFLL1930395,IS_BUILDING,131289
193018620395,VIU,SFLL1930395,IS_BUILDING,131289
193018610395,VIU,SFLL1930395,IS_BUILDING,131289
193018600395,VIU,SFLL1930395,IS_BUILDING,131289
193018590395,VIU,SFLL1930395,IS_BUILDING,131289
193018690396,VIU,SFLL1930396,IS_BUILDING,131290
193018680396,VIU,SFLL1930396,IS_BUILDING,131290
193018670396,VIU,SFLL1930396,IS_BUILDING,131290
193018660396,VIU,SFLL1930396,IS_BUILDING,131290
193018740397,VIU,SFLL1930397,IS_BUILDING,131291
193018730397,VIU,SFLL1930397,IS_BUILDING,131291
193018720397,VIU,SFLL1930397,IS_BUILDING,131291
193018710397,VIU,SFLL1930397,IS_BUILDING,131291
193018700397,VIU,SFLL1930397,IS_BUILDING,131291
193018780398,VIU,SFLL1930398,IS_BUILDING,130516
193018770398,VIU,SFLL1930398,IS_BUILDING,130516
193018760398,VIU,SFLL1930398,IS_BUILDING,130516
193018750398,VIU,SFLL1930398,IS_BUILDING,130516
193018820399,VIU,SFLL1930399,IS_BUILDING,131292
193018810399,VIU,SFLL1930399,IS_BUILDING,131292
193018800399,VIU,SFLL1930399,IS_BUILDING,131292
193018790399,VIU,SFLL1930399,IS_BUILDING,131292
193018850400,VIU,SFLL1930400,IS_BUILDING,131292
193018840400,VIU,SFLL1930400,IS_BUILDING,131292
193018830400,VIU,SFLL1930400,IS_BUILDING,131292
193018910401,VIU,SFLL1930401,IS_BUILDING,130170
193018900401,VIU,SFLL1930401,IS_BUILDING,130170
193018890401,VIU,SFLL1930401,IS_BUILDING,130170
193018880401,VIU,SFLL1930401,IS_BUILDING,130170
193018870401,VIU,SFLL1930401,IS_BUILDING,130170
193018860401,VIU,SFLL1930401,IS_BUILDING,130170
193018960402,VIU,SFLL1930402,IS_BUILDING,130171
193018950402,VIU,SFLL1930402,IS_BUILDING,130171
193018940402,VIU,SFLL1930402,IS_BUILDING,130171
193018930402,VIU,SFLL1930402,IS_BUILDING,130171
193018920402,VIU,SFLL1930402,IS_BUILDING,130171
193018990403,VIU,SFLL1930403,IS_BUILDING,130172
193018980403,VIU,SFLL1930403,IS_BUILDING,130172
193018970403,VIU,SFLL1930403,IS_BUILDING,130172
193019020404,VIU,SFLL1930404,IS_BUILDING,130173
193019010404,VIU,SFLL1930404,IS_BUILDING,130173
193019000404,VIU,SFLL1930404,IS_BUILDING,130173
193019070405,VIU,SFLL1930405,IS_BUILDING,130174
193019060405,VIU,SFLL1930405,IS_BUILDING,130174
193019050405,VIU,SFLL1930405,IS_BUILDING,130174
193019040405,VIU,SFLL1930405,IS_BUILDING,130174
193019030405,VIU,SFLL1930405,IS_BUILDING,130174
193019100406,VIU,SFLL1930406,IS_BUILDING,131293
193019090406,VIU,SFLL1930406,IS_BUILDING,131293
193019080406,VIU,SFLL1930406,IS_BUILDING,131293
193019240407,VIU,SFLL1930407,IS_BUILDING,130176
193019230407,VIU,SFLL1930407,IS_BUILDING,130176
193019220407,VIU,SFLL1930407,IS_BUILDING,130176
193019210407,VIU,SFLL1930407,IS_BUILDING,130176
193019200407,VIU,SFLL1930407,IS_BUILDING,130176
193019190407,VIU,SFLL1930407,IS_BUILDING,130176
193019180407,VIU,SFLL1930407,IS_BUILDING,130176
193019170407,VIU,SFLL1930407,IS_BUILDING,130176
193019160407,VIU,SFLL1930407,IS_BUILDING,130176
193019150407,VIU,SFLL1930407,IS_BUILDING,130176
193019140407,VIU,SFLL1930407,IS_BUILDING,130176
193019130407,VIU,SFLL1930407,IS_BUILDING,130176
193019120407,VIU,SFLL1930407,IS_BUILDING,130176
193019110407,VIU,SFLL1930407,IS_BUILDING,130176
193019300408,VIU,SFLL1930408,IS_BUILDING,130177
193019290408,VIU,SFLL1930408,IS_BUILDING,130177
193019280408,VIU,SFLL1930408,IS_BUILDING,130177
193019270408,VIU,SFLL1930408,IS_BUILDING,130177
193019260408,VIU,SFLL1930408,IS_BUILDING,130177
193019250408,VIU,SFLL1930408,IS_BUILDING,130177
193019350409,VIU,SFLL1930409,IS_BUILDING,130168
193019340409,VIU,SFLL1930409,IS_BUILDING,130168
193019330409,VIU,SFLL1930409,IS_BUILDING,130168
193019320409,VIU,SFLL1930409,IS_BUILDING,130168
193019310409,VIU,SFLL1930409,IS_BUILDING,130168
193019400410,VIU,SFLL1930410,IS_BUILDING,130169
193019390410,VIU,SFLL1930410,IS_BUILDING,130169
193019380410,VIU,SFLL1930410,IS_BUILDING,130169
193019370410,VIU,SFLL1930410,IS_BUILDING,130169
193019360410,VIU,SFLL1930410,IS_BUILDING,130169
193019440411,VIU,SFLL1930411,IS_BUILDING,130169
193019430411,VIU,SFLL1930411,IS_BUILDING,130169
193019420411,VIU,SFLL1930411,IS_BUILDING,130169
193019410411,VIU,SFLL1930411,IS_BUILDING,130169
193019490412,VIU,SFLL1930412,IS_BUILDING,130169
193019480412,VIU,SFLL1930412,IS_BUILDING,130169
193019470412,VIU,SFLL1930412,IS_BUILDING,130169
193019460412,VIU,SFLL1930412,IS_BUILDING,130169
193019450412,VIU,SFLL1930412,IS_BUILDING,130169
193019520413,VIU,SFLL1930413,IS_BUILDING,130169
193019510413,VIU,SFLL1930413,IS_BUILDING,130169
193019500413,VIU,SFLL1930413,IS_BUILDING,130169
193019570414,VIU,SFLL1930414,IS_BUILDING,130169
193019560414,VIU,SFLL1930414,IS_BUILDING,130169
193019550414,VIU,SFLL1930414,IS_BUILDING,130169
193019540414,VIU,SFLL1930414,IS_BUILDING,130169
193019530414,VIU,SFLL1930414,IS_BUILDING,130169
193019610415,VIU,SFLL1930415,IS_BUILDING,130169
193019600415,VIU,SFLL1930415,IS_BUILDING,130169
193019590415,VIU,SFLL1930415,IS_BUILDING,130169
193019580415,VIU,SFLL1930415,IS_BUILDING,130169
193019650416,VIU,SFLL1930416,IS_BUILDING,130169
193019640416,VIU,SFLL1930416,IS_BUILDING,130169
193019630416,VIU,SFLL1930416,IS_BUILDING,130169
193019620416,VIU,SFLL1930416,IS_BUILDING,130169
193019720417,VIU,SFLL1930417,IS_BUILDING,130169
193019710417,VIU,SFLL1930417,IS_BUILDING,130169
193019700417,VIU,SFLL1930417,IS_BUILDING,130169
193019690417,VIU,SFLL1930417,IS_BUILDING,130169
193019680417,VIU,SFLL1930417,IS_BUILDING,130169
193019670417,VIU,SFLL1930417,IS_BUILDING,130169
193019660417,VIU,SFLL1930417,IS_BUILDING,130169
193019740418,VIU,SFLL1930418,IS_BUILDING,131294
193019730418,VIU,SFLL1930418,IS_BUILDING,131294
193019770419,VIU,SFLL1930419,IS_BUILDING,131295
193019760419,VIU,SFLL1930419,IS_BUILDING,131295
193019750419,VIU,SFLL1930419,IS_BUILDING,131295
193019820420,VIU,SFLL1930420,IS_BUILDING,131296
193019810420,VIU,SFLL1930420,IS_BUILDING,131296
193019800420,VIU,SFLL1930420,IS_BUILDING,131296
193019790420,VIU,SFLL1930420,IS_BUILDING,131296
193019780420,VIU,SFLL1930420,IS_BUILDING,131296
193019860421,VIU,SFLL1930421,IS_BUILDING,131297
193019850421,VIU,SFLL1930421,IS_BUILDING,131297
193019840421,VIU,SFLL1930421,IS_BUILDING,131297
193019830421,VIU,SFLL1930421,IS_BUILDING,131297
193019950422,VIU,SFLL1930422,IS_BUILDING,131298
193019940422,VIU,SFLL1930422,IS_BUILDING,131298
193019930422,VIU,SFLL1930422,IS_BUILDING,131298
193019920422,VIU,SFLL1930422,IS_BUILDING,131298
193019910422,VIU,SFLL1930422,IS_BUILDING,131298
193019900422,VIU,SFLL1930422,IS_BUILDING,131298
193019890422,VIU,SFLL1930422,IS_BUILDING,131298
193019880422,VIU,SFLL1930422,IS_BUILDING,131298
193019870422,VIU,SFLL1930422,IS_BUILDING,131298
