nodes._id,"Coalesce(r.target_Position,Type(r))",target._id
193057851318,fill,193057891318
193057851318,mare,193057901318
193057911319,esposa,193057921319
193057911319,fill,193057931319
193057911319,fill,193057941319
193057911319,fill,193057951319
193057911319,fill,193057961319
193057911319,filla,193057971319
193057981320,esposa,193057991320
193057981320,parents,193058001320
193057981320,esposa,193058011320
193057981320,filla,193058021320
193057981320,fill,193058031320
193057981320,fill,193058041320
193058051321,esposa,193058061321
193058051321,fill,193058071321
193058091323,esposa,193058101323
193058111324,filla,193058121324
193058111324,afillat,193058131324
193058111324,servents,193058141324
193058151325,esposa,193058161325
193058171326,esposa,193058181326
193058171326,fill,193058191326
193058201327,esposa,193058211327
193058201327,fill,193058221327
193058201327,fill,193058231327
193058201327,filla,193058241327
193058251328,esposa,193058261328
193058251328,filla,193058271328
193058251328,filla,193058281328
193058251328,fill,193058291328
193058251328,neboda,193058301328
193058251328,servents,193058311328
193058251328,servents,193058321328
193058251328,servents,193058331328
193058341329,esposa,193058351329
193058341329,filla,193058361329
193058371330,esposa,193058381330
193058371330,mare,193058391330
193058371330,fill,193058401330
193058371330,fill,193058411330
193058371330,filla,193058421330
193058371330,filla,193058431330
193058441331,esposa,193058451331
193058441331,fill,193058461331
193058441331,fill,193058471331
193058441331,fill,193058481331
193058441331,filla,193058491331
193058441331,filla,193058501331
193058511332,esposa,193058521332
193058511332,filla,193058531332
193058541333,esposa,193058551333
193058541333,fill,193058561333
193058541333,fill,193058571333
193058581334,esposa,193058591334
193058581334,fill,193058601334
193058581334,fill,193058611334
193058581334,fill,193058621334
193058581334,net,193058631334
193058641335,esposa,193058651335
193058671337,esposa,193058681337
193058671337,fill,193058691337
193058671337,fill,193058701337
193058711338,filla,193058721338
193058731339,esposa,193058741339
193058731339,fill,193058751339
193058731339,filla,193058761339
193058731339,cunyada,193058771339
193058781340,esposa,193058791340
193058781340,fill,193058801340
193058811341,esposa,193058821341
193058811341,fill,193058831341
193058811341,fill,193058841341
193058811341,cunyat,193058851341
193058861342,fill,193058871342
193058881343,esposa,193058891343
193058881343,filla,193058901343
193058911344,esposa,193058921344
193058911344,filla,193058931344
193058941345,esposa,193058951345
193058961346,esposa,193058971346
193058961346,filla,193058981346
193058991347,fill,193059001347
193058991347,fill,193059011347
193059021348,esposa,193059031348
193059021348,fill,193059041348
193059021348,fill,193059051348
193059061349,esposa,193059071349
193059081350,esposa,193059091350
193059081350,fill,193059101350
193059111351,fill,193059121351
193059131352,esposa,193059141352
193059131352,fill,193059151352
193059161353,esposa,193059171353
193059161353,sogre,193059181353
193059161353,fill,193059191353
193059161353,fill,193059201353
193059161353,fill,193059211353
193059221354,esposa,193059231354
193059241355,fill,193059251355
193059241355,fill,193059261355
193059241355,filla,193059271355
193059241355,filla,193059281355
193059241355,tieta,193059291355
193059301356,esposa,193059311356
193059301356,fill,193059321356
193059301356,fill,193059331356
193059301356,filla,193059341356
193059301356,fill,193059351356
193059301356,fill,193059361356
193059301356,fill,193059371356
193059301356,filla,193059381356
193059301356,filla,193059391356
193059411358,esposa,193059421358
193059411358,fill,193059431358
193059411358,fill,193059441358
193059451359,esposa,193059461359
193059451359,filla,193059471359
193059481360,fill,193059491360
193059501361,esposa,193059511361
193059521362,esposa,193059531362
193059521362,sogre,193059541362
193059521362,filla,193059551362
193059561363,esposa,193059571363
193059581364,esposa,193059591364
193059581364,fill,193059601364
193059611365,esposa,193059621365
193059611365,fill,193059631365
193059611365,fill,193059641365
193059651366,esposa,193059661366
193059671367,esposa,193059681367
193059691368,esposa,193059701368
193059691368,fill,193059711368
193059721369,esposa,193059731369
193059721369,filla,193059741369
193059721369,mare,193059751369
193059761370,esposa,193059771370
193059761370,fill,193059781370
193059791371,esposa,193059801371
193059811372,esposa,193059821372
193059811372,filla,193059831372
193059841373,esposa,193059851373
193059841373,cunyada,193059861373
193059871374,esposa,193059881374
193059871374,fill,193059891374
193059871374,fill,193059901374
193059911375,esposa,193059921375
193059911375,filla,193059931375
193059911375,fill,193059941375
193059951376,esposa,193059961376
193059971377,esposa,193059981377
193059971377,sogre,193059991377
193059971377,fill,193060001377
193060011378,fill,193060021378
193060011378,fill,193060031378
193060011378,fill,193060041378
193060011378,fill,193060051378
193060061379,esposa,193060071379
193060061379,filla,193060081379
193060061379,filla,193060091379
193060061379,filla,193060101379
193060061379,fill,193060111379
193060121380,esposa,193060131380
193060121380,fill,193060141380
193060161382,esposa,193060171382
193060161382,fill,193060181382
193060161382,fill,193060191382
193060161382,filla,193060201382
193060211383,filla,193060221383
193060231384,esposa,193060241384
193060231384,fill,193060251384
193060231384,fill,193060261384
193060281386,esposa,193060291386
193060281386,fill,193060301386
193060281386,fill,193060311386
193060321387,esposa,193060331387
193060321387,fill,193060341387
193060321387,fill,193060351387
193060361388,esposa,193060371388
193060361388,fill,193060381388
193060361388,fill,193060391388
193060361388,fill,193060401388
193060361388,fill,193060411388
193060421389,esposa,193060431389
193060421389,fill,193060441389
193060421389,fill,193060451389
193060421389,fill,193060461389
193060471390,esposa,193060481390
193060471390,fill,193060491390
193060471390,fill,193060501390
193060471390,fill,193060511390
193060471390,fill,193060521390
193060531391,esposa,193060541391
193060531391,fill,193060551391
193060561392,esposa,193060571392
193060561392,mare,193060581392
193060601394,fill,193060611394
193060601394,fill,193060621394
193060601394,mare,193060631394
193060641395,esposa,193060651395
193060641395,fill,193060661395
193060641395,FAMILY,193060671395
193060641395,esposa,193060681395
193060641395,fill,193060691395
193060641395,fill,193060701395
193060711396,afillat,193060721396
193060711396,filla,193060731396
193060711396,neta,193060741396
193060711396,neta,193060751396
193060711396,servents,193060761396
190631640710,SAME_AS,193060771397
190631650710,SAME_AS,193060781397
193060771397,esposa,193060781397
193060771397,filla,193060791397
193060771397,filla,193060801397
193060771397,filla,193060811397
193060821398,esposa,193060831398
190631660710,SAME_AS,193060831398
193060821398,fill,193060841398
193060851399,esposa,193060861399
193060851399,fill,193060871399
193060851399,fill,193060881399
193060851399,fill,193060891399
193060851399,fill,193060901399
193060911400,esposa,193060921400
193060931401,esposa,193060941401
193060931401,fill,193060951401
193060961402,esposa,193060971402
193060961402,fill,193060981402
193060991403,esposa,193061001403
193060991403,filla,193061011403
193060991403,filla,193061021403
188921640450,SAME_AS,193061041404
193061031404,esposa,193061041404
193061031404,fill,193061051404
193061031404,cunyat,193061061404
193061031404,mare,193061071404
193061081405,esposa,193061091405
193061111409,fill,193061121409
193061111409,fill,193061131409
193061111409,fill,193061141409
193061111409,fill,193061151409
193061111409,fill,193061161409
193061111409,fill,193061171409
193061111409,fill,193061181409
193061191410,esposa,193061201410
193061211411,esposa,193061221411
193061211411,hostes,193061231411
193061241412,esposa,193061251412
193061261413,esposa,193061271413
193061261413,filla,193061281413
193061291414,esposa,193061301414
193061291414,filla,193061311414
193061321415,esposa,193061331415
193061341416,esposa,193061351416
193061341416,mare,193061361416
193061341416,filla,193061371416
193061381417,esposa,193061391417
193061381417,fill,193061401417
193061381417,fill,193061411417
193061421418,esposa,193061431418
193061421418,fill,193061441418
193061451419,esposa,193061461419
193061451419,fill,193061471419
193061481420,esposa,193061491420
193061481420,fill,193061501420
193061511421,esposa,193061521421
193061511421,fill,193061531421
193061541422,esposa,193061551422
193061561423,esposa,193061571423
193061561423,fill,193061581423
193061561423,fill,193061591423
193061601424,esposa,193061611424
193061601424,fill,193061621424
193061601424,FAMILY,193061631424
193061601424,esposa,193061641424
193061601424,fill,193061651424
193061601424,mare,193061661424
193061681426,esposa,193061691426
193061681426,fill,193061701426
193061681426,fill,193061711426
193061721427,esposa,193061731427
193061721427,fill,193061741427
193061751428,esposa,193061761428
193061751428,fill,193061771428
193061781430,esposa,193061791430
193061781430,filla,193061801430
193061781430,fill,193061811430
193061831432,esposa,193061841432
193061851433,esposa,193061861433
193061851433,mare,193061871433
193061851433,filla,193061881433
193061851433,fill,193061891433
193061851433,filla,193061901433
193061911434,filla,193061921434
193061911434,filla,193061931434
193061911434,fill,193061941434
193061911434,filla,193061951434
193061961435,esposa,193061971435
193061961435,filla,193061981435
193061961435,filla,193061991435
193061961435,filla,193062001435
193061961435,cunyat,193062021435
193061961435,cunyada,193062031435
193062041436,filla,193062051436
193062061437,esposa,193062071437
193062061437,fill,193062081437
193062061437,fill,193062091437
193062061437,filla,193062101437
193062111438,esposa,193062121438
193062111438,fill,193062131438
193062111438,fill,193062141438
193062111438,fill,193062151438
193062111438,servents,193062161438
193062171439,FAMILY,193062181439
193062171439,FAMILY,193062191439
193062171439,FAMILY,193062201439
193062171439,FAMILY,193062211439
193062171439,FAMILY,193062221439
193062171439,FAMILY,193062231439
193062171439,FAMILY,193062241439
193062171439,FAMILY,193062251439
193062171439,FAMILY,193062261439
193062171439,FAMILY,193062271439
193062171439,FAMILY,193062281439
193062291440,fill,193062301440
193062291440,filla,193062311440
193062291440,fill,193062321440
193062291440,filla,193062331440
193062341441,esposa,193062351441
193062341441,fill,193062361441
193062341441,filla,193062371441
193062341441,fill,193062381441
193062391442,esposa,193062401442
193062391442,filla,193062411442
193062391442,fill,193062421442
193062391442,mare politica,193062431442
190600940022,SAME_AS,193062431442
193062441443,esposa,193062451443
193062471446,esposa,193062481446
193062491447,esposa,193062501447
193062491447,fill,193062511447
193062491447,nebot,193062521447
193062531448,esposa,193062541448
193062531448,filla,193062551448
193062531448,fill,193062561448
193062571449,fill,193062581449
193062571449,afillada,193062591449
193062601450,esposa,193062611450
193062601450,fill,193062621450
193062601450,filla,193062631450
193062601450,fill,193062641450
193062651451,esposa,193062661451
193062671452,esposa,193062681452
193062671452,filla,193062691452
193062671452,filla,193062701452
193062671452,servents,193062711452
193062721453,esposa,193062731453
193062721453,fill,193062741453
193062721453,jove,193062751453
193062721453,neta,193062761453
193062721453,neta,193062771453
193062721453,FAMILY,193062781453
193062791454,esposa,193062801454
193062791454,mare,193062811454
193062821455,esposa,193062831455
193062841456,esposa,193062851456
193062841456,fill,193062861456
193062841456,fill,193062871456
193062841456,fill,193062881456
193055891270,SAME_AS,193062891456
193062841456,nebot,193062891456
193062901457,esposa,193062911457
193062901457,fill,193062921457
193062901457,fill,193062931457
193062901457,filla,193062941457
193062951458,esposa,193062961458
193062951458,fill,193062971458
193062951458,fill,193062981458
193062951458,fill,193062991458
193063011460,esposa,193063021460
193063011460,fill,193063031460
193063011460,filla,193063041460
193063011460,fill,193063051460
193063011460,filla,193063061460
193063011460,filla,193063071460
193063011460,fill,193063081460
193063011460,padrastre,193063091460
193063101461,esposa,193063111461
193063101461,fill,193063121461
193063131462,esposa,193063141462
193063131462,fill,193063151462
193063131462,fill,193063161462
193063171463,esposa,193063181463
193063171463,nebot,193063191463
193063171463,nebot,193063201463
193063171463,nebot,193063211463
193063221464,esposa,193063231464
193063221464,mare,193063241464
193063221464,fill,193063251464
193063261465,esposa,193063271465
193063261465,fill,193063281465
193063261465,fill,193063291465
193063261465,fill,193063301465
193063261465,servents,193063311465
193063321466,esposa,193063331466
193063321466,fill,193063341466
193063321466,servents,193063351466
193063361467,esposa,193063371467
193063361467,nebot,193063381467
193063361467,nebot,193063391467
193063401468,servents,193063411468
193063401468,servents,193063421468
193063401468,servents,193063431468
193063401468,servents,193063441468
193063401468,servents,193063451468
193063401468,servents,193063461468
193063401468,servents,193063471468
193063401468,servents,193063481468
193063401468,servents,193063491468
193063401468,servents,193063501468
193063511469,fill,193063521469
193063511469,fill,193063531469
193063511469,fill,193063541469
193063511469,servents,193063551469
193063561470,fill,193063571470
193063561470,cunyat,193063581470
193063561470,cunyada,193063591470
193063561470,nebot,193063601470
193063561470,altres,193063611470
193063621471,esposa,193063631471
193063621471,fill,193063641471
193063621471,net,193063651471
193063621471,neta,193063661471
193063671472,esposa,193063681472
193063671472,fill,193063691472
193063671472,fill,193063701472
193063671472,fill,193063711472
193063721473,FAMILY,193063731473
193063721473,esposa,193063741473
193063721473,fill,193063751473
193063721473,fill,193063761473
193063721473,fill,193063771473
193063781474,fill,193063791474
193063781474,filla,193063801474
193063781474,fill,193063811474
193063781474,fill,193063821474
193063831475,fill,193063841475
193063831475,fill,193063851475
193063831475,fill,193063861475
193063831475,fill,193063871475
193063831475,jefe,193063881475
193063891476,fill,193063901476
193063891476,fill,193063911476
193063891476,fill,193063921476
193600010001,esposa,193600020001
193600010001,filla,193600030001
193600010001,filla,193600040001
193600010001,filla,193600050001
193600060002,esposa,193600070002
193600060002,fill,193600080002
193600060002,fill,193600090002
193600060002,fill,193600100002
193600060002,fill,193600110002
193015260314,SAME_AS,193600120003
193600120003,esposa,193600130003
193015270314,SAME_AS,193600130003
193600120003,filla,193600140003
193600120003,filla,193600150003
193600120003,filla,193600160003
193015300314,SAME_AS,193600160003
193600120003,madrastra,193600170003
193600180004,esposa,193600190004
193600180004,filla,193600200004
193600180004,fill,193600210004
193600180004,fill,193600220004
193033660735,SAME_AS,193600240006
193033670735,SAME_AS,193600250006
193600240006,esposa,193600250006
193600240006,fill,193600260006
193600240006,filla,193600270006
193600240006,mare,193600280006
193600240006,tieta,193600290006
193033640734,SAME_AS,193600300006
193600240006,sogre,193600300006
193033650734,SAME_AS,193600310006
193600240006,cunyada,193600310006
193600320007,esposa,193600330007
193600320007,fill,193600340007
193033550730,SAME_AS,193600350008
193033560730,SAME_AS,193600360008
193600350008,esposa,193600360008
193600350008,esposa,193600370008
193007320158,SAME_AS,193600380008
193600350008,servents,193600380008
193615130323,SAME_AS,193600390009
193600390009,esposa,193600400009
193600410010,esposa,193600420010
193600410010,fill,193600430010
193600410010,fill,193600440010
193600410010,fill,193600450010
193600410010,fill,193600460010
193600410010,fill,193600470010
193021870466,SAME_AS,193600480011
193600480011,esposa,193600490011
193021880466,SAME_AS,193600490011
193021860466,SAME_AS,193600500011
193600480011,germana,193600500011
193052071181,SAME_AS,193600510011
193600480011,sogre,193600510011
193052101181,SAME_AS,193600520011
193600480011,cunyat,193600520011
193052111181,SAME_AS,193600530011
193600480011,cunyat,193600530011
193600540012,esposa,193600550012
193600540012,filla,193600560012
193600540012,fill,193600570012
193060361388,SAME_AS,193600580013
193600580013,esposa,193600590013
193060391388,SAME_AS,193600600013
193600580013,fill,193600600013
193600580013,filla,193600610013
193060401388,SAME_AS,193600610013
193600580013,filla,193600620013
193060411388,SAME_AS,193600620013
193033520729,SAME_AS,193600630014
193033530729,SAME_AS,193600640014
193600630014,esposa,193600640014
193033540729,SAME_AS,193600650014
193600630014,fill,193600650014
193014030283,SAME_AS,193600660015
193014040283,SAME_AS,193600670015
193600660015,esposa,193600670015
193014080284,SAME_AS,193600680015
193600660015,fill,193600680015
193014090284,SAME_AS,193600690015
193600660015,altres,193600690015
193014100284,SAME_AS,193600700015
193600660015,filla,193600700015
193600660015,servents,193600710015
193600660015,servents,193600720015
193600660015,net,193600730015
193600740016,esposa,193600750016
193600740016,filla,193600760016
193600740016,filla,193600770016
193600740016,filla,193600780016
193033600732,SAME_AS,193600790017
193033610732,SAME_AS,193600800017
193600790017,esposa,193600800017
193041480908,SAME_AS,193600810018
193600810018,esposa,193600820018
193600810018,fill,193600830018
193600810018,fill,193600840018
193041500908,SAME_AS,193600840018
193600810018,fill,193600850018
193600860019,esposa,193600870019
193600860019,filla,193600880019
193600890020,esposa,193600900020
193600890020,cunyat,193600910020
193600890020,fill,193600920020
193021580461,SAME_AS,193600930021
193021590461,SAME_AS,193600940021
193600930021,esposa,193600940021
193021610461,SAME_AS,193600950021
193600930021,filla,193600950021
193600930021,fill,193600960021
193021600461,SAME_AS,193600970021
193600930021,filla,193600970021
193021630461,SAME_AS,193600980021
193600930021,gendre,193600980021
193600930021,net,193600990021
193021680463,SAME_AS,193601000022
193021690463,SAME_AS,193601010022
193601000022,esposa,193601010022
193021700463,SAME_AS,193601020022
193601000022,filla,193601020022
193021710463,SAME_AS,193601030022
193601000022,filla,193601030022
193021720463,SAME_AS,193601040022
193601000022,fill,193601040022
193021730463,SAME_AS,193601050022
193601000022,fill,193601050022
188924750514,SAME_AS,193601060022
193601000022,filla,193601060022
193601000022,filla,193601070022
193055941272,SAME_AS,193601080023
193055951272,SAME_AS,193601090023
193601080023,esposa,193601090023
193601080023,servents,193601100023
193055961272,SAME_AS,193601100023
193033180721,SAME_AS,193601110024
193033190721,SAME_AS,193601120024
193601110024,esposa,193601120024
193033200721,SAME_AS,193601130024
193601110024,filla,193601130024
193601110024,filla,193601140024
193033210721,SAME_AS,193601140024
193601110024,pare,193601150024
193032970716,SAME_AS,193601160025
193032980716,SAME_AS,193601170025
193601160025,esposa,193601170025
193032990716,SAME_AS,193601180025
193601160025,pare,193601180025
193029330633,SAME_AS,193601190026
193029340633,SAME_AS,193601200026
193601190026,esposa,193601200026
193029350633,SAME_AS,193601210026
193601190026,filla,193601210026
193029360633,SAME_AS,193601220026
193601190026,filla,193601220026
193029370633,SAME_AS,193601230026
193601190026,fill,193601230026
193015830328,SAME_AS,193601240026
193601190026,gendre,193601240026
193601190026,neta,193601250026
193601190026,neta,193601260026
193029380633,SAME_AS,193601270026
193601190026,fill,193601270026
193601190026,neta,193601280026
193033010717,SAME_AS,193601290027
193033020717,SAME_AS,193601300027
193601290027,esposa,193601300027
193033030717,SAME_AS,193601310027
193601290027,fill,193601310027
193033040717,SAME_AS,193601320027
193601290027,fill,193601320027
193033050717,SAME_AS,193601330027
193601290027,fill,193601330027
193033070717,SAME_AS,193601340027
193601290027,cunyat,193601340027
193033060717,SAME_AS,193601350027
193601290027,germa politic,193601350027
193601360028,esposa,193601370028
193601360028,fill,193601380028
193601360028,fill,193601390028
193601400029,esposa,193601410029
193601400029,filla,193601420029
193032930715,SAME_AS,193601430030
193032940715,SAME_AS,193601440030
193601430030,esposa,193601440030
193032950715,SAME_AS,193601450030
193601430030,fill,193601450030
193032960715,SAME_AS,193601460030
193601430030,filla,193601460030
193032900714,SAME_AS,193601470031
193601470031,esposa,193601480031
193032920714,SAME_AS,193601490031
193601470031,fill,193601490031
193601500032,esposa,193601510032
193664311343,SAME_AS,193601520032
193601500032,fill,193601520032
193664321343,SAME_AS,193601530032
193601500032,fill,193601530032
193664331344,SAME_AS,193601540033
193664341344,SAME_AS,193601550033
193601540033,esposa,193601550033
193664351344,SAME_AS,193601560033
193601540033,filla,193601560033
193664361344,SAME_AS,193601570033
193601540033,filla,193601570033
193664371344,SAME_AS,193601580033
193601540033,filla,193601580033
193664381344,SAME_AS,193601590033
193601540033,fill,193601590033
193664391345,SAME_AS,193601600034
193043700968,SAME_AS,193601610034
193664401345,SAME_AS,193601610034
193601600034,mare,193601610034
193664411345,SAME_AS,193601620034
193043720968,SAME_AS,193601620034
193601600034,esposa,193601620034
193043730968,SAME_AS,193601630034
193664421345,SAME_AS,193601630034
193601600034,germa,193601630034
193664431345,SAME_AS,193601640034
193601600034,fill,193601640034
193664441345,SAME_AS,193601650034
193601600034,filla,193601650034
193601660035,esposa,193601670035
193601660035,filla,193601680035
193601660035,fill,193601690035
193052171183,SAME_AS,193601700036
193664501347,SAME_AS,193601700036
193664511347,SAME_AS,193601710036
193601700036,fill,193601710036
193664521347,SAME_AS,193601720036
193052201183,SAME_AS,193601720036
193601700036,filla,193601720036
193664531347,SAME_AS,193601730036
193601700036,afillada,193601730036
193664541347,SAME_AS,193601740036
193601700036,net,193601740036
193664551347,SAME_AS,193601750036
193601700036,net,193601750036
193664561348,SAME_AS,193601760037
193664571348,SAME_AS,193601770037
193601760037,fill,193601770037
193664581348,SAME_AS,193601780037
193601760037,afillada,193601780037
193664591348,SAME_AS,193601790037
193601760037,neta,193601790037
193664601348,SAME_AS,193601800037
193601760037,net,193601800037
193033790738,SAME_AS,193601810038
193033800738,SAME_AS,193601820038
193601810038,esposa,193601820038
193601810038,fill,193601830038
193601810038,fill,193601840038
193005840123,SAME_AS,193601850038
193601810038,dispeser,193601850038
193601860039,esposa,193601870039
193601860039,filla,193601880039
193601860039,fill,193601890039
193601860039,filla,193601900039
193601910040,fill,193601920040
193041430906,SAME_AS,193601930040
193601910040,filla,193601930040
193601910040,filla,193601940040
193041450906,SAME_AS,193601950040
193601910040,fill,193601950040
193005980127,SAME_AS,193601960041
193005990127,SAME_AS,193601970041
193601960041,esposa,193601970041
193006000127,SAME_AS,193601980041
193601960041,fill,193601980041
193006010127,SAME_AS,193601990041
193601960041,filla,193601990041
193602000042,esposa,193602010042
193602000042,fill,193602020042
193602000042,fill,193602030042
193602000042,filla,193602040042
193602000042,dispeser,193602050042
193019620416,SAME_AS,193602060043
193602060043,esposa,193602070043
193019640416,SAME_AS,193602080043
193602060043,filla,193602080043
193022140473,SAME_AS,193602090044
193602090044,esposa,193602100044
193022160473,SAME_AS,193602110044
193602090044,filla,193602110044
193022170473,SAME_AS,193602120044
193602090044,fill,193602120044
193001380027,SAME_AS,193602130045
193001390027,SAME_AS,193602140045
193602130045,esposa,193602140045
193001400027,SAME_AS,193602150045
193602130045,fill,193602150045
193001410027,SAME_AS,193602160045
193602130045,fill,193602160045
193005180106,SAME_AS,193602170046
193005190106,SAME_AS,193602180046
193602170046,esposa,193602180046
193602170046,fill,193602190046
193602200047,esposa,193602210047
193602200047,fill,193602220047
193060161382,SAME_AS,193602230048
193602230048,esposa,193602240048
193060171382,SAME_AS,193602240048
193602230048,fill,193602250048
193060181382,SAME_AS,193602250048
193602230048,filla,193602260048
193060191382,SAME_AS,193602260048
193602230048,filla,193602270048
193060201382,SAME_AS,193602270048
193602230048,fill,193602280048
193019360410,SAME_AS,193602290049
193602290049,FAMILY,193602300049
193019380410,SAME_AS,193602310049
193602290049,fill,193602310049
193019390410,SAME_AS,193602320049
193602290049,filla,193602320049
193019340409,SAME_AS,193602330050
193602330050,mare,193602340050
193019320409,SAME_AS,193602340050
193019330409,SAME_AS,193602350050
193602330050,germa,193602350050
193602330050,filla,193602360050
193019350409,SAME_AS,193602360050
193018090385,SAME_AS,193602370051
193602370051,esposa,193602380051
193018110385,SAME_AS,193602390051
193602370051,fill,193602390051
193018120385,SAME_AS,193602400051
193602370051,fill,193602400051
193018130385,SAME_AS,193602410051
193602370051,filla,193602410051
193018140385,SAME_AS,193602420051
193602370051,filla,193602420051
193602370051,filla,193602430051
193018160385,SAME_AS,193602440051
193602370051,germana,193602440051
193019110407,SAME_AS,193602460052
193602450052,altres,193602460052
193602450052,altres,193602470052
193602450052,altres,193602480052
193602450052,altres,193602490052
193019150407,SAME_AS,193602500052
193602450052,altres,193602500052
193602450052,altres,193602510052
193602450052,altres,193602520052
193602450052,altres,193602530052
193602450052,altres,193602540052
193602450052,altres,193602550052
193602450052,altres,193602560052
193019240407,SAME_AS,193602570052
193602450052,altres,193602570052
193602580053,esposa,193602590053
193602580053,filla,193602600053
193019030405,SAME_AS,193602610054
193019050405,SAME_AS,193602620054
193602610054,fill,193602620054
193019060405,SAME_AS,193602630054
193602610054,jove,193602630054
193602610054,filla,193602640054
193019070405,SAME_AS,193602640054
193018970403,SAME_AS,193602650055
193602650055,esposa,193602660055
193018980403,SAME_AS,193602660055
193019000404,SAME_AS,193602670055
193602650055,gendre,193602670055
193019010404,SAME_AS,193602680055
193602650055,filla,193602680055
193019020404,SAME_AS,193602690055
193602650055,net,193602690055
193602650055,net,193602700055
193602650055,dispeser,193602710055
193018920402,SAME_AS,193602720056
193018930402,SAME_AS,193602730056
193602720056,esposa,193602730056
193018940402,SAME_AS,193602740056
193602720056,gendre,193602740056
193018950402,SAME_AS,193602750056
193602720056,filla,193602750056
193602720056,neta,193602760056
193018960402,SAME_AS,193602760056
193015820328,SAME_AS,193602770056
193602720056,dispeser,193602770056
193018860401,SAME_AS,193602780057
193602780057,gendre,193602790057
193018870401,SAME_AS,193602790057
193018880401,SAME_AS,193602800057
193602780057,filla,193602800057
193018900401,SAME_AS,193602810057
193602780057,net,193602810057
193602780057,net,193602820057
193018910401,SAME_AS,193602820057
193602780057,no consta,193602830057
193001080021,SAME_AS,193602840058
193001090021,SAME_AS,193602850058
193602840058,esposa,193602850058
193001120021,SAME_AS,193602860058
193602840058,pare,193602860058
193602840058,filla,193602870058
193001100021,SAME_AS,193602870058
193602840058,fill,193602880058
193001110021,SAME_AS,193602880058
193602890059,esposa,193602900059
193602890059,filla,193602910059
193602890059,filla,193602920059
193047171058,SAME_AS,193602930060
193047181058,SAME_AS,193602940060
193602930060,esposa,193602940060
193060531391,SAME_AS,193602950061
193060541391,SAME_AS,193602960061
193602950061,esposa,193602960061
193060551391,SAME_AS,193602970061
193602950061,filla,193602970061
193060481390,SAME_AS,193602990062
193602980062,esposa,193602990062
193602980062,fill,193603000062
193602980062,fill,193603010062
193602980062,parents,193603020062
193033080718,SAME_AS,193603030063
193033090718,SAME_AS,193603040063
193603030063,fill,193603040063
193033100718,SAME_AS,193603050063
193603030063,fill,193603050063
193603030063,gendre,193603060063
193603030063,filla,193603070063
193603030063,neta,193603080063
193003870079,SAME_AS,193603090064
193003880079,SAME_AS,193603100064
193603090064,esposa,193603100064
193003890079,SAME_AS,193603110064
193603090064,filla,193603110064
193003900079,SAME_AS,193603120064
193603090064,fill,193603120064
193003910079,SAME_AS,193603130064
193603090064,filla,193603130064
193603140065,esposa,193603150065
193603140065,fill,193603160065
193603140065,fill,193603170065
193603140065,fill,193603180065
193603140065,fill,193603190065
193603140065,servents,193603200065
193603140065,servents,193603210065
193017790378,SAME_AS,193603220066
193017800378,SAME_AS,193603230066
193603220066,esposa,193603230066
193017830378,SAME_AS,193603240066
193603220066,sogre,193603240066
193017810378,SAME_AS,193603250066
193603220066,fill,193603250066
193603220066,filla,193603260066
193033570731,SAME_AS,193603270067
193033580731,SAME_AS,193603280067
193603270067,esposa,193603280067
193603270067,fill,193603290067
193003220064,SAME_AS,193603300068
193003230064,SAME_AS,193603310068
193603300068,germana,193603310068
193003240064,SAME_AS,193603320068
193603300068,germana,193603320068
193060331387,SAME_AS,193603340069
193603330069,esposa,193603340069
193060351387,SAME_AS,193603350069
193603330069,filla,193603350069
193060341387,SAME_AS,193603360069
193603330069,fill,193603360069
193017090358,SAME_AS,193603370069
193603330069,tieta,193603370069
193026270567,SAME_AS,193603390070
193603380070,esposa,193603390070
193603380070,filla,193603400070
193026280567,SAME_AS,193603400070
193603380070,filla,193603410070
193603380070,filla,193603420070
193060281386,SAME_AS,193603430071
193060291386,SAME_AS,193603440071
193603430071,esposa,193603440071
193060301386,SAME_AS,193603450071
193603430071,filla,193603450071
193060311386,SAME_AS,193603460071
193603430071,filla,193603460071
193060271385,SAME_AS,193603470071
193603430071,cunyat,193603470071
193048181081,SAME_AS,193603480072
193048191081,SAME_AS,193603490072
193603480072,esposa,193603490072
193603480072,fill,193603500072
193060121380,SAME_AS,193603510073
193603510073,esposa,193603520073
193060131380,SAME_AS,193603520073
193603510073,filla,193603530073
193060141380,SAME_AS,193603530073
193603510073,altres,193603540073
193603510073,servents,193603550073
193002970058,SAME_AS,193603560074
193002960058,SAME_AS,193603570074
193603560074,esposa,193603570074
193603560074,filla,193603580074
193603560074,filla,193603590074
193002930058,SAME_AS,193603600074
193603560074,sogre,193603600074
193005430114,SAME_AS,193603610075
193603610075,esposa,193603620075
193028620621,SAME_AS,193603630076
193028640621,SAME_AS,193603640076
193603630076,fill,193603640076
193603630076,fill,193603650076
193005440114,SAME_AS,193603660076
193603630076,afillada,193603660076
193603630076,net,193603670076
193057211303,SAME_AS,193603680077
193057221303,SAME_AS,193603690077
193603680077,esposa,193603690077
193057231303,SAME_AS,193603700077
193603680077,filla,193603700077
193057241303,SAME_AS,193603710077
193603680077,fill,193603710077
193603680077,filla,193603720077
193057251303,SAME_AS,193603720077
193603680077,filla,193603730077
193057261303,SAME_AS,193603730077
193603740078,esposa,193603750078
193024360524,SAME_AS,193603760079
193603760079,esposa,193603770079
193024370524,SAME_AS,193603770079
193603760079,filla,193603780079
193603760079,filla,193603790079
